Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Fare Class,Departure Location Code,Arrival Location Code,Airline_id
Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:59:40,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:59:41,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:42,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:43,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:44,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:45,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:46,L,SGN,HAN,AL004
Người lớn,1,2160000,877000,3037000,7,,2025-03-31 08:59:46,L1_ECO,SGN,HAN,AL002
Người lớn,1,2160000,877000,3037000,7,,2025-03-31 08:59:47,L1_ECO,SGN,HAN,AL002
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:48,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:49,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:50,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:51,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:52,H,SGN,HAN,AL004
Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:59:53,M,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:59:53,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:59:54,B,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:59:55,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:59:56,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 08:59:57,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:58,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:59,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:00,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:01,I,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:01,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:02,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:03,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:04,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:05,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:06,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:07,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:08,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:09,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:10,J,SGN,HAN,AL004
Người lớn,1,1198000,854000,2052000,7,,2025-03-31 09:00:16,M,SGN,HAN,AL003
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:00:16,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:00:17,J1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:00:17,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:18,I1_ECO,SGN,HAN,AL002
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:00:19,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:00:20,R,SGN,HAN,AL004
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:00:21,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1639000,821000,2460000,7,23.0,2025-03-31 09:00:22,N,SGN,HAN,AL005
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:22,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:23,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:24,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:25,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:26,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:27,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:28,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:29,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:30,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:31,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:32,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:00:33,I1_ECO,SGN,HAN,AL002
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:00:33,R,SGN,HAN,AL004
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:00:34,B1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:00:35,B1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:00:36,B1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:00:37,B1_ECO,SGN,HAN,AL002
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:00:38,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:00:39,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:00:40,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:00:41,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:00:42,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:00:43,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:00:44,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:00:45,N,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:00:46,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:00:47,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:00:48,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:00:49,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:00:50,Q,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:00:51,L,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:00:52,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:00:53,I,SGN,HAN,AL005
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:00:53,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:00:54,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:00:55,I,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:00:55,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:00:56,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:57,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:00:57,C_Boss,SGN,HAN,AL002
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:00:58,C_Boss,SGN,HAN,AL002
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:59,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:00,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:01,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:02,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:03,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:04,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:05,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:06,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:07,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:08,J,SGN,HAN,AL004
Người lớn,1,1008000,839000,1847000,7,,2025-03-31 09:01:14,L,SGN,HAN,AL003
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:01:14,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:01:15,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:01:16,J1_ECO,SGN,HAN,AL002
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 09:01:16,R,SGN,HAN,AL005
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:01:17,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:01:18,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1839000,852000,2691000,7,,2025-03-31 09:01:18,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:01:19,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:01:20,L,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:01:21,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:01:22,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:01:23,J1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:01:23,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:01:24,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:01:25,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:01:26,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:01:27,I1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:01:28,B1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:01:29,B1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:01:30,B1_ECO,SGN,HAN,AL002
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:01:31,B1_ECO,SGN,HAN,AL002
Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:01:32,H1_ECO,SGN,HAN,AL002
Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:01:33,H1_ECO,SGN,HAN,AL002
Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:01:34,H1_ECO,SGN,HAN,AL002
Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:01:35,H1_ECO,SGN,HAN,AL002
Người lớn,1,1990000,864000,2854000,7,,2025-03-31 09:01:34,K1_ECO,SGN,HAN,AL002
Người lớn,1,2049000,868000,2917000,7,,2025-03-31 09:01:35,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:01:36,L1_ECO,SGN,HAN,AL002
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 09:01:36,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 09:01:37,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 09:01:38,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 09:01:39,H,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:39,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:40,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:41,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:42,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:43,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:44,B,SGN,HAN,AL004
Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 09:01:45,B,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:01:45,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:01:46,I,SGN,HAN,AL005
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:01:47,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:01:48,I,SGN,HAN,AL004
Người lớn,1,4437000,1044000,5481000,10,23.0,2025-03-31 09:01:49,W,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:01:50,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:01:51,C_Boss,SGN,HAN,AL002
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:01:52,C_Boss,SGN,HAN,AL002
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:01:53,C_Boss,SGN,HAN,AL002
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:54,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:55,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:56,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:57,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:58,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:01:59,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:00,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:01,J,SGN,HAN,AL004
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:02:05,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:02:06,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:02:07,W1_ECO,SGN,HAN,AL002
Người lớn,1,1069000,775000,1844000,10,23.0,2025-03-31 09:02:07,E,SGN,HAN,AL004
Người lớn,1,1198000,854000,2052000,7,,2025-03-31 09:02:08,M,SGN,HAN,AL003
Người lớn,1,1249000,804000,2053000,7,,2025-03-31 09:02:09,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:02:10,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:02:11,T,SGN,HAN,AL004
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:02:11,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 09:02:12,R,SGN,HAN,AL005
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:02:12,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:02:13,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:02:14,T,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:14,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:15,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:16,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:17,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:18,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:19,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:02:20,J1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:02:21,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:02:22,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:02:23,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:02:24,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:02:25,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:02:26,I1_ECO,SGN,HAN,AL002
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:02:26,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:02:27,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:02:28,R,SGN,HAN,AL004
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:02:29,B1_ECO,SGN,HAN,AL002
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:02:29,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:02:30,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:02:31,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:02:32,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:02:33,N,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:02:33,Q,SGN,HAN,AL004
Người lớn,1,1990000,864000,2854000,7,,2025-03-31 09:02:34,K1_ECO,SGN,HAN,AL002
Người lớn,1,1990000,864000,2854000,7,,2025-03-31 09:02:35,K1_ECO,SGN,HAN,AL002
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:02:35,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:02:36,L,SGN,HAN,AL004
Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:02:36,L1_ECO,SGN,HAN,AL002
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:02:37,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:02:36,K,SGN,HAN,AL004
Người lớn,1,2300000,888000,3188000,7,,2025-03-31 09:02:37,M1_ECO,SGN,HAN,AL002
Người lớn,1,2300000,888000,3188000,7,,2025-03-31 09:02:38,M1_ECO,SGN,HAN,AL002
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:02:39,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:02:40,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:02:41,I,SGN,HAN,AL005
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:02:41,I,SGN,HAN,AL004
Người lớn,1,3837000,996000,4833000,18,32.0,2025-03-31 09:02:42,D,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:02:43,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 09:02:44,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:02:45,I,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:02:46,J,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:02:47,J,SGN,HAN,AL004
Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:02:48,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:48,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:49,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:50,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:51,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:52,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:53,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:02:54,J,SGN,HAN,AL004
Người lớn,1,1008000,839000,1847000,7,,2025-03-31 09:03:00,L,SGN,HAN,AL003
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:03:01,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:03:02,W1_ECO,SGN,HAN,AL002
Người lớn,1,1069000,775000,1844000,10,23.0,2025-03-31 09:03:03,E,SGN,HAN,AL004
Người lớn,1,1249000,804000,2053000,7,,2025-03-31 09:03:04,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1249000,804000,2053000,7,,2025-03-31 09:03:05,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:03:06,T,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 09:03:06,R,SGN,HAN,AL005
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:03:07,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:03:08,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:03:08,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:03:09,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:03:10,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:03:11,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:03:12,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:03:13,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:03:14,T,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:03:15,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:03:16,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:03:17,J1_ECO,SGN,HAN,AL002
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:03:18,J1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:03:18,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:03:19,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:03:20,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:03:20,I1_ECO,SGN,HAN,AL002
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:03:21,I1_ECO,SGN,HAN,AL002
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:03:22,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:03:23,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:03:24,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:03:25,R,SGN,HAN,AL004
Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:03:26,B1_ECO,SGN,HAN,AL002
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:03:27,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:03:28,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:03:29,N,SGN,HAN,AL004
Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:03:30,H1_ECO,SGN,HAN,AL002
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:03:31,Q,SGN,HAN,AL004
Người lớn,1,1990000,864000,2854000,7,,2025-03-31 09:03:32,K1_ECO,SGN,HAN,AL002
Người lớn,1,1990000,864000,2854000,7,,2025-03-31 09:03:33,K1_ECO,SGN,HAN,AL002
Người lớn,1,2609000,898000,3507000,10,23.0,2025-03-31 09:03:34,S,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:03:34,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:03:35,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:03:36,I,SGN,HAN,AL004
Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:03:37,I,SGN,HAN,AL005
Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:03:38,I,SGN,HAN,AL004
Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:03:38,BUSINESSSMART,SGN,HAN,AL001
