Departure Time,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Flight Code,Fare Class,Departure Location Code,Airline_id
2025-04-03 17:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 08:57:58,VN254,K,SGN,AL004
2025-04-03 19:35:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 08:57:58,VN262,K,SGN,AL004
2025-04-03 08:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:57:59,VN208,H,SGN,AL004
2025-04-03 10:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:00,VN210,H,SGN,AL004
2025-04-03 11:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:00,VN246,H,SGN,AL004
2025-04-03 13:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:01,VN248,H,SGN,AL004
2025-04-03 15:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:02,VN250,H,SGN,AL004
2025-04-03 09:00:00,Người lớn,1,2609000,898000,3507000,10,23.0,2025-03-31 08:58:02,VN244,S,SGN,AL004
2025-04-03 20:00:00,Người lớn,1,2609000,898000,3507000,10,23.0,2025-03-31 08:58:03,VN220,S,SGN,AL004
2025-04-03 16:00:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:03,VN216,M,SGN,AL004
2025-04-03 16:40:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:04,VN252,M,SGN,AL004
2025-04-03 19:00:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:05,VN258,M,SGN,AL004
2025-04-03 20:30:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:05,VN256,M,SGN,AL004
2025-04-03 06:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:58:06,VN206,B,SGN,AL004
2025-04-03 18:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:58:07,VN218,B,SGN,AL004
2025-04-03 21:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 08:58:07,VN260,I,SGN,AL004
2025-04-03 22:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 08:58:08,VN224,I,SGN,AL004
2025-04-03 23:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 08:58:09,VN270,I,SGN,AL004
2025-04-03 04:55:00,Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 08:58:09,VN6002,I,SGN,AL005
2025-04-03 20:30:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 08:58:10,VN256,I,SGN,AL004
2025-04-03 06:00:00,Người lớn,1,3837000,996000,4833000,18,32.0,2025-03-31 08:58:10,VN206,D,SGN,AL004
2025-04-03 05:10:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:58:11,QH202,BUSINESSSMART,SGN,AL001
2025-04-03 15:45:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:58:12,QH254,BUSINESSSMART,SGN,AL001
2025-04-03 23:05:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:58:12,QH290,BUSINESSSMART,SGN,AL001
2025-04-03 06:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:58:13,VN7206,I,SGN,AL004
2025-04-03 11:25:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 08:58:14,VJ1140,C_Boss,SGN,AL002
2025-04-03 07:00:00,Người lớn,1,5399000,1121000,6520000,18,32.0,2025-03-31 08:58:14,VN240,D,SGN,AL004
2025-04-03 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:15,VN214,J,SGN,AL004
2025-04-03 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:15,VN212,J,SGN,AL004
2025-04-03 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:16,VN254,J,SGN,AL004
2025-04-03 19:35:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:17,VN262,J,SGN,AL004
2025-04-03 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:17,VN208,J,SGN,AL004
2025-04-03 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:18,VN210,J,SGN,AL004
2025-04-03 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:19,VN246,J,SGN,AL004
2025-04-03 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:19,VN248,J,SGN,AL004
2025-04-03 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:20,VN250,J,SGN,AL004
2025-04-03 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:21,VN244,J,SGN,AL004
2025-04-03 20:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:21,VN220,J,SGN,AL004
2025-04-03 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:22,VN216,J,SGN,AL004
2025-04-03 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:22,VN252,J,SGN,AL004
2025-04-03 19:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:23,VN258,J,SGN,AL004
2025-04-03 18:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:58:24,VN218,J,SGN,AL004
2025-04-04 05:45:00,Người lớn,1,1518000,880000,2398000,7,,2025-03-31 08:58:28,VU750,O,SGN,AL003
2025-04-04 05:00:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:29,VJ1198,B1_ECO,SGN,AL002
2025-04-04 07:10:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:29,VJ190,B1_ECO,SGN,AL002
2025-04-04 12:25:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:30,VJ1138,B1_ECO,SGN,AL002
2025-04-04 07:10:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 08:58:31,QH204,ECONOMYSMART,SGN,AL001
2025-04-04 10:40:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 08:58:31,QH224,ECONOMYSMART,SGN,AL001
2025-04-04 04:55:00,Người lớn,1,1809000,834000,2643000,7,23.0,2025-03-31 08:58:32,VN6002,Q,SGN,AL005
2025-04-04 12:50:00,Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:58:33,QH242,ECONOMYSMART,SGN,AL001
2025-04-04 09:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:58:33,VN244,L,SGN,AL004
2025-04-04 11:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:58:34,VN246,L,SGN,AL004
2025-04-04 07:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 08:58:34,VN240,K,SGN,AL004
2025-04-04 12:50:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:35,VJ1172,B1_ECO,SGN,AL002
2025-04-04 13:10:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:36,VJ140,B1_ECO,SGN,AL002
2025-04-04 16:50:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:36,VJ1162,B1_ECO,SGN,AL002
2025-04-04 17:20:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:37,VJ1152,B1_ECO,SGN,AL002
2025-04-04 18:45:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:38,VJ1156,B1_ECO,SGN,AL002
2025-04-04 19:40:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:38,VJ1158,B1_ECO,SGN,AL002
2025-04-04 20:05:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:39,VJ1160,B1_ECO,SGN,AL002
2025-04-04 20:30:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:39,VJ180,B1_ECO,SGN,AL002
2025-04-04 22:10:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:40,VJ172,B1_ECO,SGN,AL002
2025-04-04 22:55:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:41,VJ1168,B1_ECO,SGN,AL002
2025-04-04 23:35:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:58:41,VJ1170,B1_ECO,SGN,AL002
2025-04-04 06:15:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:42,VJ196,H1_ECO,SGN,AL002
2025-04-04 07:30:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:43,VJ120,H1_ECO,SGN,AL002
2025-04-04 08:10:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:43,VJ1126,H1_ECO,SGN,AL002
2025-04-04 09:20:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:44,VJ124,H1_ECO,SGN,AL002
2025-04-04 09:40:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:44,VJ1132,H1_ECO,SGN,AL002
2025-04-04 10:25:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:45,VJ1130,H1_ECO,SGN,AL002
2025-04-04 12:10:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:46,VJ178,H1_ECO,SGN,AL002
2025-04-04 14:05:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:46,VJ1148,H1_ECO,SGN,AL002
2025-04-04 15:25:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:47,VJ146,H1_ECO,SGN,AL002
2025-04-04 16:05:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:48,VJ150,H1_ECO,SGN,AL002
2025-04-04 20:00:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:48,VJ1176,H1_ECO,SGN,AL002
2025-04-04 21:00:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:58:49,VJ174,H1_ECO,SGN,AL002
2025-04-04 18:40:00,Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:58:49,QH268,ECONOMYSMART,SGN,AL001
2025-04-04 21:50:00,Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:58:50,QH290,ECONOMYSMART,SGN,AL001
2025-04-04 06:00:00,Người lớn,1,1990000,864000,2854000,7,,2025-03-31 08:58:51,VJ1128,K1_ECO,SGN,AL002
2025-04-04 08:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 08:58:51,VN208,K,SGN,AL004
2025-04-04 12:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 08:58:52,VN212,K,SGN,AL004
2025-04-04 10:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:53,VN210,H,SGN,AL004
2025-04-04 13:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:53,VN248,H,SGN,AL004
2025-04-04 14:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:54,VN214,H,SGN,AL004
2025-04-04 15:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:54,VN250,H,SGN,AL004
2025-04-04 16:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:55,VN216,H,SGN,AL004
2025-04-04 16:40:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:56,VN252,H,SGN,AL004
2025-04-04 19:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:58:56,VN258,H,SGN,AL004
2025-04-04 17:00:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:57,VN254,M,SGN,AL004
2025-04-04 19:35:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:58,VN262,M,SGN,AL004
2025-04-04 20:00:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:58,VN220,M,SGN,AL004
2025-04-04 20:30:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:58,VN256,M,SGN,AL004
2025-04-04 22:00:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:58:58,VN224,M,SGN,AL004
2025-04-04 18:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:58:59,VN218,B,SGN,AL004
2025-04-04 21:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:58:59,VN260,B,SGN,AL004
2025-04-04 23:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:59:00,VN270,B,SGN,AL004
2025-04-04 21:50:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:59:01,QH290,BUSINESSSMART,SGN,AL001
2025-04-04 06:00:00,Người lớn,1,4437000,1044000,5481000,10,23.0,2025-03-31 08:59:01,VN206,W,SGN,AL004
2025-04-04 16:15:00,Người lớn,1,4437000,1044000,5481000,10,23.0,2025-03-31 08:59:02,VN7258,W,SGN,AL004
2025-04-04 04:55:00,Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 08:59:03,VN6002,I,SGN,AL005
2025-04-04 20:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:03,VN256,I,SGN,AL004
2025-04-04 22:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:04,VN224,I,SGN,AL004
2025-04-04 21:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:04,VN260,I,SGN,AL004
2025-04-04 23:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:05,VN270,I,SGN,AL004
2025-04-04 06:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:06,VN206,I,SGN,AL004
2025-04-04 12:50:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 08:59:06,VJ1172,C_Boss,SGN,AL002
2025-04-04 07:00:00,Người lớn,1,5399000,1121000,6520000,18,32.0,2025-03-31 08:59:07,VN240,D,SGN,AL004
2025-04-04 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:08,VN244,J,SGN,AL004
2025-04-04 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:08,VN246,J,SGN,AL004
2025-04-04 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:09,VN208,J,SGN,AL004
2025-04-04 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:09,VN212,J,SGN,AL004
2025-04-04 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:10,VN210,J,SGN,AL004
2025-04-04 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:11,VN248,J,SGN,AL004
2025-04-04 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:11,VN214,J,SGN,AL004
2025-04-04 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:12,VN250,J,SGN,AL004
2025-04-04 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:13,VN216,J,SGN,AL004
2025-04-04 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:13,VN252,J,SGN,AL004
2025-04-04 19:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:14,VN258,J,SGN,AL004
2025-04-04 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:14,VN254,J,SGN,AL004
2025-04-04 19:35:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:15,VN262,J,SGN,AL004
2025-04-04 20:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:16,VN220,J,SGN,AL004
2025-04-04 18:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:16,VN218,J,SGN,AL004
2025-04-04 16:15:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 08:59:17,VN7258,J,SGN,AL004
2025-04-05 21:00:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 08:59:22,VJ174,J1_ECO,SGN,AL002
2025-04-05 22:55:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 08:59:23,VJ1168,J1_ECO,SGN,AL002
2025-04-05 23:35:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 08:59:24,VJ1170,J1_ECO,SGN,AL002
2025-04-05 05:45:00,Người lớn,1,1358000,867000,2225000,7,,2025-03-31 08:59:24,VU750,N,SGN,AL003
2025-04-05 05:10:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 08:59:25,QH202,ECONOMYSMART,SGN,AL001
2025-04-05 18:40:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 08:59:25,QH268,ECONOMYSMART,SGN,AL001
2025-04-05 23:05:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 08:59:26,QH290,ECONOMYSMART,SGN,AL001
2025-04-05 16:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:27,VN216,L,SGN,AL004
2025-04-05 16:40:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:27,VN252,L,SGN,AL004
2025-04-05 17:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:28,VN254,L,SGN,AL004
2025-04-05 04:55:00,Người lớn,1,1999000,849000,2848000,7,23.0,2025-03-31 08:59:29,VN6002,L,SGN,AL005
2025-04-05 16:05:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:29,VJ150,I1_ECO,SGN,AL002
2025-04-05 16:50:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:30,VJ1162,I1_ECO,SGN,AL002
2025-04-05 18:45:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:29,VJ1156,I1_ECO,SGN,AL002
2025-04-05 19:40:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:30,VJ1158,I1_ECO,SGN,AL002
2025-04-05 20:00:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:31,VJ1160,I1_ECO,SGN,AL002
2025-04-05 20:00:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:31,VJ1176,I1_ECO,SGN,AL002
2025-04-05 20:30:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:32,VJ180,I1_ECO,SGN,AL002
2025-04-05 22:10:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 08:59:32,VJ172,I1_ECO,SGN,AL002
2025-04-05 06:00:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:59:33,VJ1128,B1_ECO,SGN,AL002
2025-04-05 06:15:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:59:34,VJ196,B1_ECO,SGN,AL002
2025-04-05 07:10:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:59:34,VJ190,B1_ECO,SGN,AL002
2025-04-05 07:30:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:59:35,VJ120,B1_ECO,SGN,AL002
2025-04-05 15:25:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:59:36,VJ146,B1_ECO,SGN,AL002
2025-04-05 17:20:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 08:59:36,VJ1152,B1_ECO,SGN,AL002
2025-04-05 17:10:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 08:59:37,QH254,ECONOMYSMART,SGN,AL001
2025-04-05 05:00:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:59:37,VJ1198,H1_ECO,SGN,AL002
2025-04-05 08:10:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:59:38,VJ1126,H1_ECO,SGN,AL002
2025-04-05 12:10:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:59:39,VJ178,H1_ECO,SGN,AL002
2025-04-05 12:25:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 08:59:39,VJ1138,H1_ECO,SGN,AL002
2025-04-05 07:10:00,Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:59:40,QH204,ECONOMYSMART,SGN,AL001
2025-04-05 10:40:00,Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:59:41,QH224,ECONOMYSMART,SGN,AL001
2025-04-05 12:50:00,Người lớn,1,1839000,852000,2691000,7,,2025-03-31 08:59:41,QH242,ECONOMYSMART,SGN,AL001
2025-04-05 18:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:42,VN218,L,SGN,AL004
2025-04-05 20:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:42,VN220,L,SGN,AL004
2025-04-05 20:30:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:43,VN256,L,SGN,AL004
2025-04-05 20:50:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:44,VN262,L,SGN,AL004
2025-04-05 21:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:44,VN260,L,SGN,AL004
2025-04-05 22:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:45,VN224,L,SGN,AL004
2025-04-05 23:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 08:59:46,VN270,L,SGN,AL004
2025-04-05 09:20:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 08:59:46,VJ124,L1_ECO,SGN,AL002
2025-04-05 10:25:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 08:59:47,VJ1130,L1_ECO,SGN,AL002
2025-04-05 07:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:48,VN240,H,SGN,AL004
2025-04-05 08:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:48,VN208,H,SGN,AL004
2025-04-05 11:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:49,VN246,H,SGN,AL004
2025-04-05 12:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:49,VN212,H,SGN,AL004
2025-04-05 13:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:50,VN248,H,SGN,AL004
2025-04-05 14:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:51,VN214,H,SGN,AL004
2025-04-05 15:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:51,VN250,H,SGN,AL004
2025-04-05 19:00:00,Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 08:59:52,VN258,H,SGN,AL004
2025-04-05 09:00:00,Người lớn,1,2789000,913000,3702000,10,23.0,2025-03-31 08:59:53,VN244,M,SGN,AL004
2025-04-05 06:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:59:53,VN206,B,SGN,AL004
2025-04-05 06:15:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:59:54,VN7202,B,SGN,AL004
2025-04-05 10:00:00,Người lớn,1,2937000,924000,3861000,10,23.0,2025-03-31 08:59:54,VN210,B,SGN,AL004
2025-04-05 05:10:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:59:55,QH202,BUSINESSSMART,SGN,AL001
2025-04-05 23:05:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:59:56,QH290,BUSINESSSMART,SGN,AL001
2025-04-05 17:10:00,Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 08:59:56,QH254,BUSINESSSMART,SGN,AL001
2025-04-05 04:55:00,Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 08:59:57,VN6002,I,SGN,AL005
2025-04-05 20:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:58,VN256,I,SGN,AL004
2025-04-05 20:50:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:58,VN262,I,SGN,AL004
2025-04-05 21:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:59,VN260,I,SGN,AL004
2025-04-05 22:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 08:59:59,VN224,I,SGN,AL004
2025-04-05 23:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:00,VN270,I,SGN,AL004
2025-04-05 07:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:01,VN240,I,SGN,AL004
2025-04-05 06:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:00,VN206,I,SGN,AL004
2025-04-05 06:15:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:00:01,VN7202,I,SGN,AL004
2025-04-05 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:01,VN216,J,SGN,AL004
2025-04-05 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:02,VN252,J,SGN,AL004
2025-04-05 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:03,VN254,J,SGN,AL004
2025-04-05 18:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:03,VN218,J,SGN,AL004
2025-04-05 20:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:04,VN220,J,SGN,AL004
2025-04-05 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:05,VN208,J,SGN,AL004
2025-04-05 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:05,VN246,J,SGN,AL004
2025-04-05 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:06,VN212,J,SGN,AL004
2025-04-05 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:06,VN248,J,SGN,AL004
2025-04-05 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:07,VN214,J,SGN,AL004
2025-04-05 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:08,VN250,J,SGN,AL004
2025-04-05 19:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:08,VN258,J,SGN,AL004
2025-04-05 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:09,VN244,J,SGN,AL004
2025-04-05 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:00:10,VN210,J,SGN,AL004
2025-04-06 05:45:00,Người lớn,1,1198000,854000,2052000,7,,2025-03-31 09:00:16,VU750,M,SGN,AL003
2025-04-06 22:55:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:00:16,VJ1168,J1_ECO,SGN,AL002
2025-04-06 23:35:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:00:17,VJ1170,J1_ECO,SGN,AL002
2025-04-06 23:05:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:00:17,QH290,ECONOMYSMART,SGN,AL001
