Departure Location,Departure Time,Arrival Location,Arrival Time,Flight Duration,Aircraft Type,Ticket Price,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Refund Policy,Scrape Time
TP Hồ Chí Minh (SGN),"14:30, 20/06/2025",Đà Nẵng (DAD),"15:55, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7102   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:42:54
TP Hồ Chí Minh (SGN),"15:10, 20/06/2025",Đà Nẵng (DAD),"16:35, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:42:54
TP Hồ Chí Minh (SGN),"16:00, 20/06/2025",Đà Nẵng (DAD),"17:25, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:42:55
TP Hồ Chí Minh (SGN),"16:40, 20/06/2025",Đà Nẵng (DAD),"18:05, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:42:56
TP Hồ Chí Minh (SGN),"18:40, 20/06/2025",Đà Nẵng (DAD),"20:05, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:42:56
TP Hồ Chí Minh (SGN),"19:15, 20/06/2025",Đà Nẵng (DAD),"20:40, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:42:57
TP Hồ Chí Minh (SGN),"06:30, 20/06/2025",Đà Nẵng (DAD),"07:55, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH150   Hạng vé : BUSINESSSMART,Người lớn,1,"2,549,000 VNĐ","908,000 VNĐ","3,457,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:42:58
TP Hồ Chí Minh (SGN),"09:05, 20/06/2025",Đà Nẵng (DAD),"10:30, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH154   Hạng vé : BUSINESSSMART,Người lớn,1,"2,549,000 VNĐ","908,000 VNĐ","3,457,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:42:58
TP Hồ Chí Minh (SGN),"15:40, 20/06/2025",Đà Nẵng (DAD),"17:00, 20/06/2025",1 giờ 20 phút,Airbus A330 (máy bay lớn),Vietjet Air  Chuyến bay: VJ656   Hạng vé : D_Boss,Người lớn,1,"3,090,000 VNĐ","952,000 VNĐ","4,042,000 VNĐ",18kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé miễn phí, thu chênh lệch giá', '- Áp dụng đổi tên mất phí', '- Miễn phí chọn chỗ trước']",2025-03-31 09:42:59
TP Hồ Chí Minh (SGN),"21:10, 20/06/2025",Đà Nẵng (DAD),"22:35, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6528   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:42:59
TP Hồ Chí Minh (SGN),"22:05, 20/06/2025",Đà Nẵng (DAD),"23:30, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6518   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:00
TP Hồ Chí Minh (SGN),"04:55, 20/06/2025",Đà Nẵng (DAD),"06:20, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7124   Hạng vé : C,Người lớn,1,"3,499,000 VNĐ","969,000 VNĐ","4,468,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:01
TP Hồ Chí Minh (SGN),"05:45, 20/06/2025",Đà Nẵng (DAD),"07:10, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : C,Người lớn,1,"3,499,000 VNĐ","969,000 VNĐ","4,468,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:00
TP Hồ Chí Minh (SGN),"20:45, 20/06/2025",Đà Nẵng (DAD),"22:10, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : C,Người lớn,1,"3,499,000 VNĐ","969,000 VNĐ","4,468,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:01
TP Hồ Chí Minh (SGN),"06:55, 20/06/2025",Đà Nẵng (DAD),"08:25, 20/06/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN110   Hạng vé : C,Người lớn,1,"3,499,000 VNĐ","969,000 VNĐ","4,468,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:01
TP Hồ Chí Minh (SGN),"08:00, 20/06/2025",Đà Nẵng (DAD),"09:25, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:02
TP Hồ Chí Minh (SGN),"09:00, 20/06/2025",Đà Nẵng (DAD),"10:25, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7108   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:02
TP Hồ Chí Minh (SGN),"09:10, 20/06/2025",Đà Nẵng (DAD),"10:25, 20/06/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN118   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:03
TP Hồ Chí Minh (SGN),"10:00, 20/06/2025",Đà Nẵng (DAD),"11:25, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:04
TP Hồ Chí Minh (SGN),"10:30, 20/06/2025",Đà Nẵng (DAD),"11:55, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7100   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:04
TP Hồ Chí Minh (SGN),"11:00, 20/06/2025",Đà Nẵng (DAD),"12:25, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:05
TP Hồ Chí Minh (SGN),"12:15, 20/06/2025",Đà Nẵng (DAD),"13:40, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6036   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:06
TP Hồ Chí Minh (SGN),"13:20, 20/06/2025",Đà Nẵng (DAD),"14:50, 20/06/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:06
TP Hồ Chí Minh (SGN),"14:30, 20/06/2025",Đà Nẵng (DAD),"15:55, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7102   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:07
TP Hồ Chí Minh (SGN),"15:10, 20/06/2025",Đà Nẵng (DAD),"16:35, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:07
TP Hồ Chí Minh (SGN),"16:00, 20/06/2025",Đà Nẵng (DAD),"17:25, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:08
TP Hồ Chí Minh (SGN),"16:40, 20/06/2025",Đà Nẵng (DAD),"18:05, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:09
TP Hồ Chí Minh (SGN),"18:40, 20/06/2025",Đà Nẵng (DAD),"20:05, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:09
TP Hồ Chí Minh (SGN),"19:15, 20/06/2025",Đà Nẵng (DAD),"20:40, 20/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-03-31 09:43:10
TP Hồ Chí Minh (SGN),"21:05, 21/06/2025",Đà Nẵng (DAD),"22:25, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietravel Airlines  Chuyến bay: VU680   Hạng vé : K,Người lớn,1,"588,000 VNĐ","773,000 VNĐ","1,361,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,,2025-03-31 09:43:16
TP Hồ Chí Minh (SGN),"17:55, 21/06/2025",Đà Nẵng (DAD),"19:15, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1634   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:16
TP Hồ Chí Minh (SGN),"19:15, 21/06/2025",Đà Nẵng (DAD),"20:35, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1628   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:17
TP Hồ Chí Minh (SGN),"21:25, 21/06/2025",Đà Nẵng (DAD),"22:50, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1644   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:18
TP Hồ Chí Minh (SGN),"06:30, 21/06/2025",Đà Nẵng (DAD),"07:55, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH150   Hạng vé : ECONOMYSMART,Người lớn,1,"919,000 VNĐ","778,000 VNĐ","1,697,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:18
TP Hồ Chí Minh (SGN),"19:40, 21/06/2025",Đà Nẵng (DAD),"21:05, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH178   Hạng vé : ECONOMYSMART,Người lớn,1,"919,000 VNĐ","778,000 VNĐ","1,697,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:19
TP Hồ Chí Minh (SGN),"21:10, 21/06/2025",Đà Nẵng (DAD),"22:35, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6528   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:19
TP Hồ Chí Minh (SGN),"22:05, 21/06/2025",Đà Nẵng (DAD),"23:30, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6518   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:20
TP Hồ Chí Minh (SGN),"20:45, 21/06/2025",Đà Nẵng (DAD),"22:10, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:21
TP Hồ Chí Minh (SGN),"05:45, 21/06/2025",Đà Nẵng (DAD),"07:10, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:21
TP Hồ Chí Minh (SGN),"16:00, 21/06/2025",Đà Nẵng (DAD),"17:25, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:22
TP Hồ Chí Minh (SGN),"09:05, 21/06/2025",Đà Nẵng (DAD),"10:30, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH154   Hạng vé : ECONOMYSMART,Người lớn,1,"1,369,000 VNĐ","814,000 VNĐ","2,183,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:23
TP Hồ Chí Minh (SGN),"12:15, 21/06/2025",Đà Nẵng (DAD),"13:40, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6036   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-03-31 09:43:23
TP Hồ Chí Minh (SGN),"22:45, 21/06/2025",Đà Nẵng (DAD),"00:05, 22/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1650   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:24
TP Hồ Chí Minh (SGN),"20:10, 21/06/2025",Đà Nẵng (DAD),"21:30, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1654   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:25
TP Hồ Chí Minh (SGN),"05:00, 21/06/2025",Đà Nẵng (DAD),"06:20, 21/06/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1652   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:25
TP Hồ Chí Minh (SGN),"05:30, 21/06/2025",Đà Nẵng (DAD),"06:50, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1620   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:26
TP Hồ Chí Minh (SGN),"12:30, 21/06/2025",Đà Nẵng (DAD),"13:50, 21/06/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ648   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:26
TP Hồ Chí Minh (SGN),"13:35, 21/06/2025",Đà Nẵng (DAD),"14:50, 21/06/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ650   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:27
TP Hồ Chí Minh (SGN),"14:10, 21/06/2025",Đà Nẵng (DAD),"15:35, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1630   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:28
TP Hồ Chí Minh (SGN),"06:50, 21/06/2025",Đà Nẵng (DAD),"08:10, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1632   Hạng vé : I1_ECO,Người lớn,1,"1,000,000 VNĐ","784,000 VNĐ","1,784,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:28
TP Hồ Chí Minh (SGN),"16:15, 21/06/2025",Đà Nẵng (DAD),"17:35, 21/06/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1648   Hạng vé : I1_ECO,Người lớn,1,"1,000,000 VNĐ","784,000 VNĐ","1,784,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:29
TP Hồ Chí Minh (SGN),"09:35, 21/06/2025",Đà Nẵng (DAD),"10:55, 21/06/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1640   Hạng vé : B1_ECO,Người lớn,1,"1,120,000 VNĐ","794,000 VNĐ","1,914,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:30
TP Hồ Chí Minh (SGN),"10:25, 21/06/2025",Đà Nẵng (DAD),"11:50, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ654   Hạng vé : B1_ECO,Người lớn,1,"1,120,000 VNĐ","794,000 VNĐ","1,914,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-03-31 09:43:30
TP Hồ Chí Minh (SGN),"16:40, 21/06/2025",Đà Nẵng (DAD),"18:05, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:31
TP Hồ Chí Minh (SGN),"18:40, 21/06/2025",Đà Nẵng (DAD),"20:05, 21/06/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : L,Người lớn,1,"1,209,000 VNĐ","786,000 VNĐ","1,995,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-03-31 09:43:32
